,year,ceremony,award,is_winner,winner,movieName,filmInfo
6104,1982,55,Foreign Language Film,,,Coup de Torchon ('Clean Slate') ,France
6105,1982,55,Foreign Language Film,,,The Flight of the Eagle ,Sweden
6106,1982,55,Foreign Language Film,,,Private Life ,Union of Soviet Socialist Republics
6107,1982,55,Foreign Language Film,1.0,1.0,Volver a Empezar ('To Begin Again') ,Spain
6108,1982,55,Makeup,,,Gandhi ,Tom Smith
6109,1982,55,Makeup,1.0,1.0,Quest for Fire ,"Sarah Monzani, Michèle Burke"
6110,1982,55,Music (Original Score),1.0,1.0,E.T. The Extra-Terrestrial ,John Williams
6111,1982,55,Music (Original Score),,,Gandhi ,"Ravi Shankar, George Fenton"
6112,1982,55,Music (Original Score),,,An Officer and a Gentleman ,Jack Nitzsche
6113,1982,55,Music (Original Score),,,Poltergeist ,Jerry Goldsmith
6114,1982,55,Music (Original Score),,,Sophie's Choice ,Marvin Hamlisch
6115,1982,55,Music (Original Song Score and Its Adaptation -Or- Adaptation Score),,,Annie ,Adaptation Score by Ralph Burns
6116,1982,55,Music (Original Song Score and Its Adaptation -Or- Adaptation Score),,,One from the Heart ,Song Score by Tom Waits
6117,1982,55,Music (Original Song Score and Its Adaptation -Or- Adaptation Score),1.0,1.0,Victor/Victoria ,Song Score by Henry Mancini and Leslie Bricusse; Adaptation Score by Henry Mancini
6118,1982,55,Music (Original Song),,,"""Eye Of The Tiger"" from Rocky III",Music and Lyric by Jim Peterik and Frankie Sullivan III
6119,1982,55,Music (Original Song),,,"""How Do You Keep The Music Playing?"" from Best Friends",Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman
6120,1982,55,Music (Original Song),,,"""If We Were In Love"" from Yes, Giorgio",Music by John Williams; Lyric by Alan Bergman and Marilyn Bergman
6121,1982,55,Music (Original Song),,,"""It Might Be You"" from Tootsie",Music by Dave Grusin; Lyric by Alan Bergman and Marilyn Bergman
6122,1982,55,Music (Original Song),1.0,1.0,"""Up Where We Belong"" from An Officer and a Gentleman",Music by Jack Nitzsche and Buffy Sainte-Marie; Lyric by Will Jennings
6123,1982,55,Best Picture,,,E.T. The Extra-Terrestrial ,"Steven Spielberg and Kathleen Kennedy, Producers"
6124,1982,55,Best Picture,1.0,1.0,Gandhi ,"Richard Attenborough, Producer"
6125,1982,55,Best Picture,,,Missing ,"Edward Lewis and Mildred Lewis, Producers"
6126,1982,55,Best Picture,,,Tootsie ,"Sydney Pollack and Dick Richards, Producers"
6127,1982,55,Best Picture,,,The Verdict ,"Richard D. Zanuck and David Brown, Producers"
6128,1982,55,Short Film (Animated),,,The Great Cognito ,"Will Vinton, Producer"
6129,1982,55,Short Film (Animated),,,The Snowman ,"John Coates, Producer"
6130,1982,55,Short Film (Animated),1.0,1.0,Tango ,"Zbigniew Rybczynski, Producer"
6131,1982,55,Short Film (Live Action),,,Ballet Robotique ,"Bob Rogers, Producer"
6132,1982,55,Short Film (Live Action),1.0,1.0,A Shocking Accident ,"Christine Oestreicher, Producer"
6133,1982,55,Short Film (Live Action),,,The Silence ,"Michael Toshiyuki Uno and Joseph Benson, Producers"
6134,1982,55,Short Film (Live Action),,,Split Cherry Tree ,"Jan Saunders, Producer"
6135,1982,55,Short Film (Live Action),,,Sredni Vashtar ,"Andrew Birkin, Producer"
6136,1982,55,Sound,,,Das Boot ,"Milan Bor, Trevor Pyke, Mike Le-Mare"
6137,1982,55,Sound,1.0,1.0,E.T. The Extra-Terrestrial ,"Robert Knudson, Robert Glass, Don Digirolamo, Gene Cantamessa"
6138,1982,55,Sound,,,Gandhi ,"Gerry Humphreys, Robin O'Donoghue, Jonathan Bates, Simon Kaye"
6139,1982,55,Sound,,,Tootsie ,"Arthur Piantadosi, Les Fresholtz, Dick Alexander, Les Lazarowitz"
6140,1982,55,Sound,,,Tron ,"Michael Minkler, Bob Minkler, Lee Minkler, Jim La Rue"
6141,1982,55,Sound Effects Editing,,,Das Boot ,Mike Le-Mare
6142,1982,55,Sound Effects Editing,1.0,1.0,E.T. The Extra-Terrestrial ,"Charles L. Campbell, Ben Burtt"
6143,1982,55,Sound Effects Editing,,,Poltergeist ,"Stephen Hunter Flick, Richard L. Anderson"
6144,1982,55,Visual Effects,,,Blade Runner ,"Douglas Trumbull, Richard Yuricich, David Dryer"
6145,1982,55,Visual Effects,1.0,1.0,E.T. The Extra-Terrestrial ,"Carlo Rambaldi, Dennis Muren, Kenneth F. Smith"
6146,1982,55,Visual Effects,,,Poltergeist ,"Richard Edlund, Michael Wood, Bruce Nicholson"
6147,1982,55,Writing (Screenplay Based on Material from Another Medium),,,Das Boot ,Wolfgang Petersen
6148,1982,55,Writing (Screenplay Based on Material from Another Medium),1.0,1.0,Missing ,"Costa-Gavras, Donald Stewart"
6149,1982,55,Writing (Screenplay Based on Material from Another Medium),,,Sophie's Choice ,Alan J. Pakula
6150,1982,55,Writing (Screenplay Based on Material from Another Medium),,,The Verdict ,David Mamet
6151,1982,55,Writing (Screenplay Based on Material from Another Medium),,,Victor/Victoria ,Blake Edwards
6152,1982,55,Writing (Screenplay Written Directly for the Screen),,,Diner ,Barry Levinson
6153,1982,55,Writing (Screenplay Written Directly for the Screen),,,E.T. The Extra-Terrestrial ,Melissa Mathison
6154,1982,55,Writing (Screenplay Written Directly for the Screen),1.0,1.0,Gandhi ,John Briley
6155,1982,55,Writing (Screenplay Written Directly for the Screen),,,An Officer and a Gentleman ,Douglas Day Stewart
6156,1982,55,Writing (Screenplay Written Directly for the Screen),,,Tootsie ,"Screenplay by Larry Gelbart, Murray Schisgal; Story by Don McGuire, Larry Gelbart"
6157,1982,55,Jean Hersholt Humanitarian Award,1.0,1.0,Walter Mirisch,
6158,1982,55,Honorary Award,1.0,1.0,Mickey Rooney,
6159,1982,55,Gordon E. Sawyer Award,1.0,1.0,John O. Aalberg,
6160,1983,56,Actor in a Leading Role,,,Michael Caine,Educating Rita
6161,1983,56,Actor in a Leading Role,,,Tom Conti,"Reuben, Reuben"
6162,1983,56,Actor in a Leading Role,,,Tom Courtenay,The Dresser
6163,1983,56,Actor in a Leading Role,1.0,1.0,Robert Duvall,Tender Mercies
6164,1983,56,Actor in a Leading Role,,,Albert Finney,The Dresser
6165,1983,56,Actor in a Supporting Role,,,Charles Durning,To Be or Not to Be
6166,1983,56,Actor in a Supporting Role,,,John Lithgow,Terms of Endearment
6167,1983,56,Actor in a Supporting Role,1.0,1.0,Jack Nicholson,Terms of Endearment
6168,1983,56,Actor in a Supporting Role,,,Sam Shepard,The Right Stuff
6169,1983,56,Actor in a Supporting Role,,,Rip Torn,Cross Creek
6170,1983,56,Actress in a Leading Role,,,Jane Alexander,Testament
6171,1983,56,Actress in a Leading Role,1.0,1.0,Shirley MacLaine,Terms of Endearment
6172,1983,56,Actress in a Leading Role,,,Meryl Streep,Silkwood
6173,1983,56,Actress in a Leading Role,,,Julie Walters,Educating Rita
6174,1983,56,Actress in a Leading Role,,,Debra Winger,Terms of Endearment
6175,1983,56,Actress in a Supporting Role,,,Cher,Silkwood
6176,1983,56,Actress in a Supporting Role,,,Glenn Close,The Big Chill
6177,1983,56,Actress in a Supporting Role,1.0,1.0,Linda Hunt,The Year of Living Dangerously
6178,1983,56,Actress in a Supporting Role,,,Amy Irving,Yentl
6179,1983,56,Actress in a Supporting Role,,,Alfre Woodard,Cross Creek
6180,1983,56,Art Direction,1.0,1.0,Fanny & Alexander ,Anna Asp
6181,1983,56,Art Direction,,,Return of the Jedi ,"Art Direction: Norman Reynolds, Fred Hole, James Schoppe; Set Decoration: Michael Ford"
6182,1983,56,Art Direction,,,The Right Stuff ,"Art Direction: Geoffrey Kirkland, Richard J. Lawrence, W. Stewart Campbell, Peter Romero; Set Decoration: Pat Pending, George R. Nelson"
6183,1983,56,Art Direction,,,Terms of Endearment ,"Art Direction: Polly Platt, Harold Michelson; Set Decoration: Tom Pedigo, Anthony Mondello"
6184,1983,56,Art Direction,,,Yentl ,"Art Direction: Roy Walker, Leslie Tomkins; Set Decoration: Tessa Davies"
6185,1983,56,Cinematography,1.0,1.0,Fanny & Alexander ,Sven Nykvist
6186,1983,56,Cinematography,,,Flashdance ,Don Peterman
6187,1983,56,Cinematography,,,The Right Stuff ,Caleb Deschanel
6188,1983,56,Cinematography,,,WarGames ,William A. Fraker
6189,1983,56,Cinematography,,,Zelig ,Gordon Willis
6190,1983,56,Costume Design,,,Cross Creek ,Joe I. Tompkins
6191,1983,56,Costume Design,1.0,1.0,Fanny & Alexander ,Marik Vos
6192,1983,56,Costume Design,,,Heart Like a Wheel ,William Ware Theiss
6193,1983,56,Costume Design,,,The Return of Martin Guerre ,Anne-Marie Marchand
6194,1983,56,Costume Design,,,Zelig ,Santo Loquasto
6195,1983,56,Directing,,,The Dresser ,Peter Yates
6196,1983,56,Directing,,,Fanny & Alexander ,Ingmar Bergman
6197,1983,56,Directing,,,Silkwood ,Mike Nichols
6198,1983,56,Directing,,,Tender Mercies ,Bruce Beresford
6199,1983,56,Directing,1.0,1.0,Terms of Endearment ,James L. Brooks
6200,1983,56,Documentary (Feature),,,Children of Darkness ,"Richard Kotuk and Ara Chekmayan, Producers"
6201,1983,56,Documentary (Feature),,,First Contact ,"Bob Connolly and Robin Anderson, Producers"
6202,1983,56,Documentary (Feature),1.0,1.0,He Makes Me Feel Like Dancin' ,"Emile Ardolino, Producer"
6203,1983,56,Documentary (Feature),,,The Profession of Arms ,"Michael Bryans and Tina Viljoen, Producers"
6204,1983,56,Documentary (Feature),,,Seeing Red ,"James Klein and Julia Reichert, Producers"
6205,1983,56,Documentary (Short Subject),1.0,1.0,Flamenco at 5:15 ,"Cynthia Scott and Adam Symansky, Producers"
6206,1983,56,Documentary (Short Subject),,,In the Nuclear Shadow: What Can the Children Tell Us? ,"Vivienne Verdon-Roe and Eric Thiermann, Producers"
6207,1983,56,Documentary (Short Subject),,,Sewing Woman ,"Arthur Dong, Producer"
6208,1983,56,Documentary (Short Subject),,,Spaces: The Architecture of Paul Rudolph ,"Robert Eisenhardt, Producer"
6209,1983,56,Documentary (Short Subject),,,You Are Free  (Ihr Zent Frei) ,"Dea Brokman and Ilene Landis, Producers"
6210,1983,56,Film Editing,,,Blue Thunder ,"Frank Morriss, Edward Abroms"
6211,1983,56,Film Editing,,,Flashdance ,"Bud Smith, Walt Mulconery"
6212,1983,56,Film Editing,1.0,1.0,The Right Stuff ,"Glenn Farr, Lisa Fruchtman, Stephen A. Rotter, Douglas Stewart, Tom Rolf"
6213,1983,56,Film Editing,,,Silkwood ,Sam O'Steen
6214,1983,56,Film Editing,,,Terms of Endearment ,Richard Marks
6215,1983,56,Foreign Language Film,,,Carmen ,Spain
6216,1983,56,Foreign Language Film,,,Entre Nous ,France
6217,1983,56,Foreign Language Film,1.0,1.0,Fanny & Alexander ,Sweden
6218,1983,56,Foreign Language Film,,,Job's Revolt ,Hungary
6219,1983,56,Foreign Language Film,,,Le Bal ,Algeria
6220,1983,56,Music (Original Score),,,Cross Creek ,Leonard Rosenman
6221,1983,56,Music (Original Score),,,Return of the Jedi ,John Williams
6222,1983,56,Music (Original Score),1.0,1.0,The Right Stuff ,Bill Conti
6223,1983,56,Music (Original Score),,,Terms of Endearment ,Michael Gore
6224,1983,56,Music (Original Score),,,Under Fire ,Jerry Goldsmith
6225,1983,56,Music (Original Song Score or Adaptation Score),,,The Sting II ,Adaptation Score by Lalo Schifrin
6226,1983,56,Music (Original Song Score or Adaptation Score),,,Trading Places ,Adaptation Score by Elmer Bernstein
6227,1983,56,Music (Original Song Score or Adaptation Score),1.0,1.0,Yentl ,"Song Score by Michel Legrand, Alan Bergman and Marilyn Bergman"
6228,1983,56,Music (Original Song),1.0,1.0,"""Flashdance...What A Feeling"" from Flashdance",Music by Giorgio Moroder; Lyric by Keith Forsey and Irene Cara
6229,1983,56,Music (Original Song),,,"""Maniac"" from Flashdance",Music and Lyric by Michael Sembello and Dennis Matkosky
6230,1983,56,Music (Original Song),,,"""Over You"" from Tender Mercies",Music and Lyric by Austin Roberts and Bobby Hart
6231,1983,56,Music (Original Song),,,"""Papa, Can You Hear Me?"" from Yentl",Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman
6232,1983,56,Music (Original Song),,,"""The Way He Makes Me Feel"" from Yentl",Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman
6233,1983,56,Best Picture,,,The Big Chill ,"Michael Shamberg, Producer"
6234,1983,56,Best Picture,,,The Dresser ,"Peter Yates, Producer"
6235,1983,56,Best Picture,,,The Right Stuff ,"Irwin Winkler and Robert Chartoff, Producers"
6236,1983,56,Best Picture,,,Tender Mercies ,"Philip S. Hobel, Producer"
6237,1983,56,Best Picture,1.0,1.0,Terms of Endearment ,"James L. Brooks, Producer"
6238,1983,56,Short Film (Animated),,,Mickey's Christmas Carol ,"Burny Mattinson, Producer"
6239,1983,56,Short Film (Animated),,,Sound of Sunshine - Sound of Rain ,"Eda Godel Hallinan, Producer"
6240,1983,56,Short Film (Animated),1.0,1.0,Sundae in New York ,"Jimmy Picker, Producer"
6241,1983,56,Short Film (Live Action),1.0,1.0,Boys and Girls ,"Janice L. Platt, Producer"
6242,1983,56,Short Film (Live Action),,,Goodie-Two-Shoes ,"Ian Emes, Producer"
6243,1983,56,Short Film (Live Action),,,Overnight Sensation ,"Jon N. Bloom, Producer"
6244,1983,56,Sound,,,Never Cry Wolf ,"Alan R. Splet, Todd Boekelheide, Randy Thom, David Parker"
6245,1983,56,Sound,,,Return of the Jedi ,"Ben Burtt, Gary Summers, Randy Thom, Tony Dawe"
6246,1983,56,Sound,1.0,1.0,The Right Stuff ,"Mark Berger, Tom Scott, Randy Thom, David MacMillan"
6247,1983,56,Sound,,,Terms of Endearment ,"Donald O. Mitchell, Rick Kline, Kevin O'Connell, Jim Alexander"
6248,1983,56,Sound,,,WarGames ,"Michael J. Kohut, Carlos de Larios, Aaron Rochin, Willie D. Burton"
6249,1983,56,Sound Effects Editing,,,Return of the Jedi ,Ben Burtt
6250,1983,56,Sound Effects Editing,1.0,1.0,The Right Stuff ,Jay Boekelheide
6251,1983,56,Writing (Screenplay Based on Material from Another Medium),,,Betrayal ,Harold Pinter
6252,1983,56,Writing (Screenplay Based on Material from Another Medium),,,The Dresser ,Ronald Harwood
6253,1983,56,Writing (Screenplay Based on Material from Another Medium),,,Educating Rita ,Willy Russell
6254,1983,56,Writing (Screenplay Based on Material from Another Medium),,,"Reuben, Reuben ",Julius J. Epstein
6255,1983,56,Writing (Screenplay Based on Material from Another Medium),1.0,1.0,Terms of Endearment ,James L. Brooks
6256,1983,56,Writing (Screenplay Written Directly for the Screen),,,The Big Chill ,"Lawrence Kasdan, Barbara Benedek"
6257,1983,56,Writing (Screenplay Written Directly for the Screen),,,Fanny & Alexander ,Ingmar Bergman
6258,1983,56,Writing (Screenplay Written Directly for the Screen),,,Silkwood ,"Nora Ephron, Alice Arlen"
6259,1983,56,Writing (Screenplay Written Directly for the Screen),1.0,1.0,Tender Mercies ,Horton Foote
6260,1983,56,Writing (Screenplay Written Directly for the Screen),,,WarGames ,"Lawrence Lasker, Walter F. Parkes"
6261,1983,56,Special Achievement Award (Visual Effects),1.0,1.0,Return of the Jedi ,"Richard Edlund, Dennis Muren, Ken Ralston, Phil Tippett"
6262,1983,56,Jean Hersholt Humanitarian Award,1.0,1.0,M. J. Frankovich,
6263,1983,56,Honorary Award,1.0,1.0,Hal Roach,
6264,1983,56,Gordon E. Sawyer Award,1.0,1.0,Dr. John G. Frayne,
6265,1984,57,Actor in a Leading Role,1.0,1.0,F. Murray Abraham,Amadeus
6266,1984,57,Actor in a Leading Role,,,Jeff Bridges,Starman
6267,1984,57,Actor in a Leading Role,,,Albert Finney,Under the Volcano
6268,1984,57,Actor in a Leading Role,,,Tom Hulce,Amadeus
6269,1984,57,Actor in a Leading Role,,,Sam Waterston,The Killing Fields
6270,1984,57,Actor in a Supporting Role,,,Adolph Caesar,A Soldier's Story
6271,1984,57,Actor in a Supporting Role,,,John Malkovich,Places in the Heart
6272,1984,57,Actor in a Supporting Role,,,Noriyuki 'Pat' Morita,The Karate Kid
6273,1984,57,Actor in a Supporting Role,1.0,1.0,Haing S. Ngor,The Killing Fields
6274,1984,57,Actor in a Supporting Role,,,Ralph Richardson,"Greystoke: The Legend of Tarzan, Lord of the Apes"
6275,1984,57,Actress in a Leading Role,,,Judy Davis,A Passage to India
6276,1984,57,Actress in a Leading Role,1.0,1.0,Sally Field,Places in the Heart
6277,1984,57,Actress in a Leading Role,,,Jessica Lange,Country
6278,1984,57,Actress in a Leading Role,,,Vanessa Redgrave,The Bostonians
6279,1984,57,Actress in a Leading Role,,,Sissy Spacek,The River
6280,1984,57,Actress in a Supporting Role,1.0,1.0,Peggy Ashcroft,A Passage to India
6281,1984,57,Actress in a Supporting Role,,,Glenn Close,The Natural
6282,1984,57,Actress in a Supporting Role,,,Lindsay Crouse,Places in the Heart
6283,1984,57,Actress in a Supporting Role,,,Christine Lahti,Swing Shift
6284,1984,57,Actress in a Supporting Role,,,Geraldine Page,The Pope of Greenwich Village
6285,1984,57,Art Direction,1.0,1.0,Amadeus ,Art Direction: Patrizia Von Brandenstein; Set Decoration: Karel Cerny
6286,1984,57,Art Direction,,,The Cotton Club ,"Art Direction: Richard Sylbert; Set Decoration: George Gaines, Les Bloom"
6287,1984,57,Art Direction,,,The Natural ,"Art Direction: Angelo Graham, Mel Bourne, James J. Murakami, Speed Hopkins; Set Decoration: Bruce Weintraub"
6288,1984,57,Art Direction,,,A Passage to India ,"Art Direction: John Box, Leslie Tomkins; Set Decoration: Hugh Scaife"
6289,1984,57,Art Direction,,,2010,Art Direction: Albert Brenner; Set Decoration: Rick Simpson
6290,1984,57,Cinematography,,,Amadeus ,Miroslav Ondricek
6291,1984,57,Cinematography,1.0,1.0,The Killing Fields ,Chris Menges
6292,1984,57,Cinematography,,,The Natural ,Caleb Deschanel
6293,1984,57,Cinematography,,,A Passage to India ,Ernest Day
6294,1984,57,Cinematography,,,The River ,Vilmos Zsigmond
6295,1984,57,Costume Design,1.0,1.0,Amadeus ,Theodor Pistek
6296,1984,57,Costume Design,,,The Bostonians ,"Jenny Beavan, John Bright"
6297,1984,57,Costume Design,,,A Passage to India ,Judy Moorcroft
6298,1984,57,Costume Design,,,Places in the Heart ,Ann Roth
6299,1984,57,Costume Design,,,2010,Patricia Norris
6300,1984,57,Directing,1.0,1.0,Amadeus ,Milos Forman
6301,1984,57,Directing,,,Broadway Danny Rose ,Woody Allen
6302,1984,57,Directing,,,The Killing Fields ,Roland Joffé
6303,1984,57,Directing,,,A Passage to India ,David Lean
6304,1984,57,Directing,,,Places in the Heart ,Robert Benton
6305,1984,57,Documentary (Feature),,,High Schools ,"Charles Guggenheim and Nancy Sloss, Producers"
6306,1984,57,Documentary (Feature),,,In the Name of the People ,"Alex W. Drehsler and Frank Christopher, Producers"
6307,1984,57,Documentary (Feature),,,Marlene ,"Karel Dirka and Zev Braun, Producers"
6308,1984,57,Documentary (Feature),,,Streetwise ,"Cheryl McCall, Producer"
6309,1984,57,Documentary (Feature),1.0,1.0,The Times of Harvey Milk ,"Robert Epstein and Richard Schmiechen, Producers"
6310,1984,57,Documentary (Short Subject),,,The Children of Soong Ching Ling ,"Gary Bush and Paul T.K. Lin, Producers"
6311,1984,57,Documentary (Short Subject),,,Code Gray: Ethical Dilemmas in Nursing ,"Ben Achtenberg and Joan Sawyer, Producers"
6312,1984,57,Documentary (Short Subject),,,The Garden of Eden ,"Lawrence R. Hott and Roger M. Sherman, Producers"
6313,1984,57,Documentary (Short Subject),,,Recollections of Pavlovsk ,"Irina Kalinina, Producer"
6314,1984,57,Documentary (Short Subject),1.0,1.0,The Stone Carvers ,"Marjorie Hunt and Paul Wagner, Producers"
6315,1984,57,Film Editing,,,Amadeus ,"Nena Danevic, Michael Chandler"
6316,1984,57,Film Editing,,,The Cotton Club ,"Barry Malkin, Robert Q. Lovett"
6317,1984,57,Film Editing,1.0,1.0,The Killing Fields ,Jim Clark
6318,1984,57,Film Editing,,,A Passage to India ,David Lean
6319,1984,57,Film Editing,,,Romancing the Stone ,"Donn Cambern, Frank Morriss"
6320,1984,57,Foreign Language Film,,,Beyond the Walls ,Israel
6321,1984,57,Foreign Language Film,,,Camila ,Argentina
6322,1984,57,Foreign Language Film,1.0,1.0,Dangerous Moves ,Switzerland
